Year,Quarter,Month number,Region,Offence category,Offence type,Alcohol involvement,DV involvement,Total_population,Aboriginal,Non-Aboriginal,Male,Female,Pop_age_0,Pop_age_10,Pop_age_15,Pop_age_20,Pop_age_25,Pop_age_30,Pop_age_35,Pop_age_40,Pop_age_45,Pop_age_5,Pop_age_50,Pop_age_55,Pop_age_60,Pop_age_65,Pop_age_70,Pop_age_75,Pop_age_80,Pop_age_85plus,Cask Wine PAC,Bottled Wine PAC,Fortified Wine PAC,Cider PAC,Standard Spirits PAC,Mixed Spirits PAC,Full-Strength Beer PAC,Mid-Strength Beer PAC,Low-Strength Beer PAC,Total PAC,Number of offences,Region_Barkly,Region_Big Rivers,Region_Central Australia,Region_East Arnhem,Region_Top End
2025,1,3,Greater Darwin,02 Assault,022 Assault of a prescribed officer,1,1,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,1,False,False,False,False,False
2025,1,3,Greater Darwin,02 Assault,023 Common Assault,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,36,False,False,False,False,False
2025,1,3,Greater Darwin,02 Assault,023 Common Assault,0,1,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,10,False,False,False,False,False
2025,1,3,Greater Darwin,02 Assault,023 Common Assault,1,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,10,False,False,False,False,False
2025,1,3,Greater Darwin,02 Assault,023 Common Assault,1,1,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,7,False,False,False,False,False
2025,1,3,Greater Darwin,03 Sexual offences,031 Sexual assault of an adult,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,20,False,False,False,False,False
2025,1,3,Greater Darwin,03 Sexual offences,032 Sexual assault of a child,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,6,False,False,False,False,False
2025,1,3,Greater Darwin,03 Sexual offences,"033, 034 Other child-related sexual offences",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,4,False,False,False,False,False
2025,1,3,Greater Darwin,03 Sexual offences,"035, 039 Other sexual offences",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,3,False,False,False,False,False
2025,1,3,Greater Darwin,04 Harm or endanger persons,"041, 042, 043 Human trafficking, abduction, deprivation of liberty",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,4,False,False,False,False,False
2025,1,3,Greater Darwin,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,33,False,False,False,False,False
2025,1,3,Greater Darwin,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,7,False,False,False,False,False
2025,1,3,Greater Darwin,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,21,False,False,False,False,False
2025,1,3,Greater Darwin,"05 Robbery, blackmail, and extortion",052 Blackmail or other extortion,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,1,False,False,False,False,False
2025,1,3,Greater Darwin,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,11,False,False,False,False,False
2025,1,3,Greater Darwin,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,45,False,False,False,False,False
2025,1,3,Greater Darwin,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,44,False,False,False,False,False
2025,1,3,Greater Darwin,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,10,False,False,False,False,False
2025,1,3,Greater Darwin,07 Theft,07* Other theft,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,372,False,False,False,False,False
2025,1,3,Greater Darwin,07 Theft,071 Motor vehicle theft and related offences,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,32,False,False,False,False,False
2025,1,3,Greater Darwin,11 Property damage offences,11 Property damage offences,0,0,158054,20577,137477,82499,75555,10116,9985,8539,10467,14274,15472,14062,12169,10075,10196,9384,8646,7421,5988,4802,3503,1738,1217,6977,40828,906,6384,51953,25363,66004,47409,1879,247704,287,False,False,False,False,False
2025,1,3,Top End,01 Homicide,0132 Driving causing death,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,1,False,False,False,False,True
2025,1,3,Top End,02 Assault,021 Serious Assault,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,13,False,False,False,False,True
2025,1,3,Top End,02 Assault,021 Serious Assault,0,1,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,48,False,False,False,False,True
2025,1,3,Top End,02 Assault,021 Serious Assault,1,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,2,False,False,False,False,True
2025,1,3,Top End,02 Assault,021 Serious Assault,1,1,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,19,False,False,False,False,True
2025,1,3,Top End,02 Assault,022 Assault of a prescribed officer,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,1,False,False,False,False,True
2025,1,3,Top End,02 Assault,022 Assault of a prescribed officer,0,1,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,1,False,False,False,False,True
2025,1,3,Top End,02 Assault,022 Assault of a prescribed officer,1,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,2,False,False,False,False,True
2025,1,3,Top End,02 Assault,023 Common Assault,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,2,False,False,False,False,True
2025,1,3,Top End,02 Assault,023 Common Assault,0,1,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,7,False,False,False,False,True
2025,1,3,Top End,02 Assault,023 Common Assault,1,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,1,False,False,False,False,True
2025,1,3,Top End,02 Assault,023 Common Assault,1,1,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,1,False,False,False,False,True
2025,1,3,Top End,03 Sexual offences,031 Sexual assault of an adult,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,2,False,False,False,False,True
2025,1,3,Top End,03 Sexual offences,032 Sexual assault of a child,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,1,False,False,False,False,True
2025,1,3,Top End,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,4,False,False,False,False,True
2025,1,3,Top End,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,3,False,False,False,False,True
2025,1,3,Top End,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,5,False,False,False,False,True
2025,1,3,Top End,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,13,False,False,False,False,True
2025,1,3,Top End,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,19,False,False,False,False,True
2025,1,3,Top End,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,2,False,False,False,False,True
2025,1,3,Top End,07 Theft,07* Other theft,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,29,False,False,False,False,True
2025,1,3,Top End,07 Theft,071 Motor vehicle theft and related offences,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,9,False,False,False,False,True
2025,1,3,Top End,11 Property damage offences,11 Property damage offences,0,0,18461,13568,4893,9483,8978,1111,1512,1568,1441,1655,1514,1433,1244,1090,1441,1144,974,847,688,428,249,99,23,1007,8224,222,2701,16551,12106,22923,31490,1067,96291,77,False,False,False,False,True
2025,2,4,Barkly,02 Assault,021 Serious Assault,0,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,3,True,False,False,False,False
2025,2,4,Barkly,02 Assault,021 Serious Assault,0,1,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,15,True,False,False,False,False
2025,2,4,Barkly,02 Assault,021 Serious Assault,1,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,7,True,False,False,False,False
2025,2,4,Barkly,02 Assault,021 Serious Assault,1,1,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,19,True,False,False,False,False
2025,2,4,Barkly,02 Assault,023 Common Assault,0,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,3,True,False,False,False,False
2025,2,4,Barkly,02 Assault,023 Common Assault,0,1,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,5,True,False,False,False,False
2025,2,4,Barkly,02 Assault,023 Common Assault,1,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,4,True,False,False,False,False
2025,2,4,Barkly,02 Assault,023 Common Assault,1,1,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,1,True,False,False,False,False
2025,2,4,Barkly,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,6,True,False,False,False,False
2025,2,4,Barkly,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,2,True,False,False,False,False
2025,2,4,Barkly,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,1,True,False,False,False,False
2025,2,4,Barkly,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,10,True,False,False,False,False
2025,2,4,Barkly,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,6,True,False,False,False,False
2025,2,4,Barkly,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,1,True,False,False,False,False
2025,2,4,Barkly,07 Theft,07* Other theft,0,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,15,True,False,False,False,False
2025,2,4,Barkly,07 Theft,071 Motor vehicle theft and related offences,0,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,3,True,False,False,False,False
2025,2,4,Barkly,11 Property damage offences,11 Property damage offences,0,0,7552,5402,2150,3836,3716,630,551,582,586,731,693,580,444,412,623,417,393,355,262,133,99,47,14,610,446,1,409,3269,933,3874,2104,3,11650,19,True,False,False,False,False
2025,2,4,Big Rivers,02 Assault,021 Serious Assault,0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,13,False,True,False,False,False
2025,2,4,Big Rivers,02 Assault,021 Serious Assault,0,1,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,34,False,True,False,False,False
2025,2,4,Big Rivers,02 Assault,021 Serious Assault,1,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,11,False,True,False,False,False
2025,2,4,Big Rivers,02 Assault,021 Serious Assault,1,1,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,49,False,True,False,False,False
2025,2,4,Big Rivers,02 Assault,022 Assault of a prescribed officer,0,1,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,1,False,True,False,False,False
2025,2,4,Big Rivers,02 Assault,023 Common Assault,0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,1,False,True,False,False,False
2025,2,4,Big Rivers,02 Assault,023 Common Assault,0,1,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,6,False,True,False,False,False
2025,2,4,Big Rivers,02 Assault,023 Common Assault,1,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,2,False,True,False,False,False
2025,2,4,Big Rivers,02 Assault,023 Common Assault,1,1,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,5,False,True,False,False,False
2025,2,4,Big Rivers,03 Sexual offences,031 Sexual assault of an adult,0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,2,False,True,False,False,False
2025,2,4,Big Rivers,03 Sexual offences,032 Sexual assault of a child,0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,2,False,True,False,False,False
2025,2,4,Big Rivers,03 Sexual offences,"033, 034 Other child-related sexual offences",0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,2,False,True,False,False,False
2025,2,4,Big Rivers,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,9,False,True,False,False,False
2025,2,4,Big Rivers,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,6,False,True,False,False,False
2025,2,4,Big Rivers,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,2,False,True,False,False,False
2025,2,4,Big Rivers,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,8,False,True,False,False,False
2025,2,4,Big Rivers,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,45,False,True,False,False,False
2025,2,4,Big Rivers,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,26,False,True,False,False,False
2025,2,4,Big Rivers,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,3,False,True,False,False,False
2025,2,4,Big Rivers,07 Theft,07* Other theft,0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,67,False,True,False,False,False
2025,2,4,Big Rivers,07 Theft,071 Motor vehicle theft and related offences,0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,5,False,True,False,False,False
2025,2,4,Big Rivers,11 Property damage offences,11 Property damage offences,0,0,23035,13218,9817,11844,11191,1628,1795,1685,2045,2114,2198,1860,1444,1225,1715,1331,1141,969,727,522,342,181,113,518,5706,79,1249,13302,4972,11233,10241,270,47570,108,False,True,False,False,False
2025,2,4,Central Australia,02 Assault,021 Serious Assault,0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,19,False,False,True,False,False
2025,2,4,Central Australia,02 Assault,021 Serious Assault,0,1,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,52,False,False,True,False,False
2025,2,4,Central Australia,02 Assault,021 Serious Assault,1,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,16,False,False,True,False,False
2025,2,4,Central Australia,02 Assault,021 Serious Assault,1,1,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,46,False,False,True,False,False
2025,2,4,Central Australia,02 Assault,022 Assault of a prescribed officer,0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,3,False,False,True,False,False
2025,2,4,Central Australia,02 Assault,022 Assault of a prescribed officer,1,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,3,False,False,True,False,False
2025,2,4,Central Australia,02 Assault,022 Assault of a prescribed officer,1,1,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,2,False,False,True,False,False
2025,2,4,Central Australia,02 Assault,023 Common Assault,0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,10,False,False,True,False,False
2025,2,4,Central Australia,02 Assault,023 Common Assault,0,1,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,6,False,False,True,False,False
2025,2,4,Central Australia,02 Assault,023 Common Assault,1,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,3,False,False,True,False,False
2025,2,4,Central Australia,02 Assault,023 Common Assault,1,1,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,2,False,False,True,False,False
2025,2,4,Central Australia,03 Sexual offences,031 Sexual assault of an adult,0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,2,False,False,True,False,False
2025,2,4,Central Australia,03 Sexual offences,032 Sexual assault of a child,0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,2,False,False,True,False,False
2025,2,4,Central Australia,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,7,False,False,True,False,False
