As At,Year,Month number,Offence category,Offence type ,Alcohol involvement,DV involvement,Reporting Region,Statistical Area 2,Number of offences
2/02/2026,2024,11,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",-,-,Tennant Creek,,1
2/02/2026,2024,11,07 Theft,071 Motor vehicle theft and related offences,-,-,Alice Springs,,51
2/02/2026,2024,11,07 Theft,071 Motor vehicle theft and related offences,-,-,Darwin,,20
2/02/2026,2024,11,07 Theft,071 Motor vehicle theft and related offences,-,-,Katherine,,1
2/02/2026,2024,11,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Alligator,1
2/02/2026,2024,11,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Barkly,1
2/02/2026,2024,11,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,East Arnhem,1
2/02/2026,2024,11,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Humpty Doo,1
2/02/2026,2024,11,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Sandover - Plenty,1
2/02/2026,2024,11,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Virginia,3
2/02/2026,2024,11,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,West Arnhem,3
2/02/2026,2024,11,07 Theft,071 Motor vehicle theft and related offences,-,-,Palmerston,,8
2/02/2026,2024,11,07 Theft,071 Motor vehicle theft and related offences,-,-,Tennant Creek,,2
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,Alice Springs,,213
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,Darwin,,261
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,Katherine,,24
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,Nhulunbuy,,2
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Alligator,7
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Anindilyakwa,1
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Barkly,1
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Daly,5
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,East Arnhem,16
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Elsey,2
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Gulf,3
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Howard Springs,13
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Humpty Doo,7
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Koolpinyah,1
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Petermann - Simpson,6
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Sandover - Plenty,3
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Tanami,2
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Thamarrurr,2
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Tiwi Islands,2
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Virginia,19
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Weddell,5
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,West Arnhem,7
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Yuendumu - Anmatjere,3
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,NT Balance,Unknown ,15
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,Palmerston,,82
2/02/2026,2024,11,07 Theft,07* Other theft,-,-,Tennant Creek,,18
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,Alice Springs,,294
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,Darwin,,161
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,Katherine,,33
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,Nhulunbuy,,8
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Alligator,7
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Anindilyakwa,1
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Barkly,2
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Daly,5
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,East Arnhem,22
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Elsey,4
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Gulf,9
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Howard Springs,13
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Humpty Doo,2
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Koolpinyah,1
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Petermann - Simpson,6
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Sandover - Plenty,8
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Tanami,3
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Thamarrurr,5
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Tiwi Islands,3
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Victoria River,2
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Virginia,2
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,West Arnhem,12
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,1
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Unknown ,15
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,Palmerston,,65
2/02/2026,2024,11,11 Property damage offences,11 Property damage offences,-,-,Tennant Creek,,38
2/02/2026,2024,12,01 Homicide,0132 Driving causing death,-,-,Darwin,,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,Alice Springs,,31
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,Darwin,,45
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,Katherine,,11
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Alligator,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Anindilyakwa,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Barkly,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Daly,2
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,East Arnhem,4
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Elsey,2
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Gulf,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Howard Springs,10
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Petermann - Simpson,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Sandover - Plenty,5
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Tanami,2
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Thamarrurr,4
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Tiwi Islands,2
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Victoria River,2
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,West Arnhem,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Yuendumu - Anmatjere,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,NT Balance,Unknown ,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,Palmerston,,10
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,No,Tennant Creek,,7
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,Alice Springs,,77
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,Darwin,,58
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,Katherine,,21
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Anindilyakwa,3
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Barkly,7
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Daly,5
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,East Arnhem,22
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Elsey,8
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Gulf,11
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Humpty Doo,2
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Petermann - Simpson,7
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Sandover - Plenty,3
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Tanami,7
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Thamarrurr,29
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Tiwi Islands,7
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Victoria River,5
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Weddell,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,West Arnhem,18
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,9
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,NT Balance,Unknown ,10
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,Palmerston,,23
2/02/2026,2024,12,02 Assault,021 Serious Assault,No,Yes,Tennant Creek,,9
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,Alice Springs,,31
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,Darwin,,31
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,Katherine,,15
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,Nhulunbuy,,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,NT Balance,Daly,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,NT Balance,Elsey,2
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,NT Balance,Gulf,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,NT Balance,Humpty Doo,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,NT Balance,Petermann - Simpson,2
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,NT Balance,Sandover - Plenty,2
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,NT Balance,Thamarrurr,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,NT Balance,West Arnhem,3
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,NT Balance,Yuendumu - Anmatjere,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,NT Balance,Unknown ,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,Palmerston,,10
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,No,Tennant Creek,,2
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,Alice Springs,,61
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,Darwin,,79
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,Katherine,,45
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,Nhulunbuy,,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Alligator,3
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Barkly,3
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Daly,6
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,East Arnhem,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Elsey,4
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Gulf,8
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Humpty Doo,1
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Sandover - Plenty,6
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Tanami,7
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Thamarrurr,14
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Tiwi Islands,5
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Victoria River,4
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,West Arnhem,5
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,2
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,NT Balance,Unknown ,5
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,Palmerston,,37
2/02/2026,2024,12,02 Assault,021 Serious Assault,Yes,Yes,Tennant Creek,,36
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,No,No,Alice Springs,,2
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,No,No,Darwin,,2
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,No,No,Katherine,,1
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,No,No,NT Balance,Thamarrurr,2
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,No,No,NT Balance,Tiwi Islands,1
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,No,No,NT Balance,Victoria River,1
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,No,No,Palmerston,,1
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,No,Yes,Alice Springs,,1
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,No,Yes,NT Balance,East Arnhem,1
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,Yes,No,Alice Springs,,3
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,Yes,No,Darwin,,4
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,Yes,No,Katherine,,2
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,Yes,No,NT Balance,Tiwi Islands,1
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,Yes,Yes,Alice Springs,,2
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,Yes,Yes,NT Balance,Daly,1
2/02/2026,2024,12,02 Assault,022 Assault of a prescribed officer,Yes,Yes,Tennant Creek,,1
2/02/2026,2024,12,02 Assault,023 Common Assault,No,No,Alice Springs,,15
2/02/2026,2024,12,02 Assault,023 Common Assault,No,No,Darwin,,23
2/02/2026,2024,12,02 Assault,023 Common Assault,No,No,Katherine,,3
2/02/2026,2024,12,02 Assault,023 Common Assault,No,No,Nhulunbuy,,1
2/02/2026,2024,12,02 Assault,023 Common Assault,No,No,NT Balance,Alligator,1
2/02/2026,2024,12,02 Assault,023 Common Assault,No,No,NT Balance,Barkly,1
2/02/2026,2024,12,02 Assault,023 Common Assault,No,No,NT Balance,East Arnhem,1
2/02/2026,2024,12,02 Assault,023 Common Assault,No,No,NT Balance,Elsey,1
2/02/2026,2024,12,02 Assault,023 Common Assault,No,No,NT Balance,Gulf,4
